article_id,condition,prompt_id,run,source,title,school_type,state,bias_score,justification,input_tokens,output_tokens
southsfvtoday--2021-05-11--Kathryn Hughes Elementary School had 66 second-grade students during 2018-2019 school year,,,,southsfvtoday,Kathryn Hughes Elementary School had 66 second-grade students during 2018-2019 school year,,,0,"The article presents purely factual information from official sources (California Department of Education, National Center for Education Services, Public Policy Institute of California) with no editorial framing, charged language, or selective emphasis favoring any particular perspective.",1020,66
socalrecord--2021-05-09--Court activity on May 7: County of Kern vs Chase L. Gatson,,,,socalrecord,Court activity on May 7: County of Kern vs Chase L. Gatson,,,0,"Article is purely factual, containing only basic court record information (case number, filing date, court location, and activity type) with no editorial framing, charged language, or perspective favoring either party.",879,62
stanislausnews--2021-05-10--Tuolumne Elementary School had 67 fourth-grade students during 2018-2019 school year,,,,stanislausnews,Tuolumne Elementary School had 67 fourth-grade students during 2018-2019 school year,,,0,"Article presents factual enrollment statistics from official sources (California Department of Education, National Center for Education Services) with no editorial framing, charged language, or selective omission of counterarguments.",1020,59
"albusinessdaily--2021-03-19--Inventories in communications equipment manufacturing, defense industry fall 1.6 percent in December",,,,albusinessdaily,"Inventories in communications equipment manufacturing, defense industry fall 1.6 percent in December",,,0,"Article presents factual census data with objective language, provides context about data collection methodology, and contains no editorial framing or charged language that would favor any perspective.",1036,52
sandiegorecord--2021-05-11--Stations with the cheapest diesel gas in Serra Mesa for the week of April 26-May 2,,,,sandiegorecord,Stations with the cheapest diesel gas in Serra Mesa for the week of April 26-May 2,,,0,"Article is purely factual, reporting specific gas price data from a named source with a clear timestamp and appropriate caveats about price fluctuations; no editorial voice or selective framing present.",907,59
southsactoday--2021-05-10--Inventories in industrial machinery manufacturing industry climb 0.5 percent in February,,,,southsactoday,Inventories in industrial machinery manufacturing industry climb 0.5 percent in February,,,0,"Article presents factual Census Bureau data with neutral, objective language and no detectable editorial framing or selective emphasis favoring any perspective.",1033,47
laxleader--2021-05-10--112 people die from influenza and pneumonia in California during week ending Feb. 20,,,,laxleader,112 people die from influenza and pneumonia in California during week ending Feb. 20,,,0,"Article presents factual statistics from CDC, reports percentages of deaths by cause without editorial framing, includes relevant context about reporting limitations and vulnerability factors, and maintains objective language throughout.",1055,56
goldenstatetoday--2021-05-04--1 professional license set to expire in Brisbane during Q2,,,,goldenstatetoday,1 professional license set to expire in Brisbane during Q2,,,0,"Article is purely factual, presenting straightforward information about an expiring professional license with neutral context about the DCA and supporting statistics without editorial framing, charged language, or advocacy for any particular perspective.",1002,61
huntsvilleleader--2021-05-10--Alabama collected 25.8% more in documentarty and stock transfer taxes in 2020,,,,huntsvilleleader,Alabama collected 25.8% more in documentarty and stock transfer taxes in 2020,,,0,"Article presents factual data from the U.S. Census Bureau with straightforward reporting of tax collection figures, no editorial framing, charged language, or advocacy for any particular perspective.",986,57
southpimanews--2021-05-10--794 children under the age of 10 in US test positive for COVID-19 during week ending March 5,,,,southpimanews,794 children under the age of 10 in US test positive for COVID-19 during week ending March 5,,,0,"Article presents factual, objective reporting with CDC data and statistics without editorial commentary, charged language, or selective framing of opposing viewpoints.",981,48
santacruzstandard--2021-05-10--Shipments of apparel fall 2 percent in November 2019,,,,santacruzstandard,Shipments of apparel fall 2 percent in November 2019,,,0,"Article is purely factual, presenting only Census Bureau data with neutral language, no editorial framing, no loaded terminology, and explains the methodology without favoring any perspective.",1037,54
tuscaloosaleader--2021-05-10--Total construction spending up 2.2% from September 2019 to September 2020,,,,tuscaloosaleader,Total construction spending up 2.2% from September 2019 to September 2020,,,0,"Article presents only factual information with objective language, citing specific statistics from the U.S. Census Bureau, explaining methodology, and including no editorial framing, selective omissions, or charged language.",996,60
fayettevillestandard--2021-05-10--Stations with the cheapest diesel gas in Greenland for the week of April 26-May 2,,,,fayettevillestandard,Stations with the cheapest diesel gas in Greenland for the week of April 26-May 2,,,0,"Article is purely factual, reporting specific pricing data from a named source (GasBuddy.com) with appropriate caveats about price fluctuations, using neutral language and no editorial framing.",912,63
northcoastcanews--2021-05-10--Inventories in industrial machinery manufacturing industry climb 0.5 percent in February,,,,northcoastcanews,Inventories in industrial machinery manufacturing industry climb 0.5 percent in February,,,0,"Article is purely factual and objective, presenting Census Bureau statistics with neutral language, no loaded terminology, no editorial commentary, and straightforward reporting of economic data without advocacy or framing that favors any perspective.",1033,62
